,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,1.0000000000000155,6.3120998311255035e-15,3.63766392029328e-14,1.4974354857524946e-14,-2.8709864237220737e-15,1.885445266251114e-14,1.4144696593278606e-14,-9.438714638858405e-15,6.77988993767879e-15,-3.7539799488188405e-15,-1.8006776128096977e-15,3.990229301773749e-15,2.1244285321982782e-16,4.297079491802692e-15,3.564536304095738e-14,-4.771681228267109e-15,1.0563497028237927e-14,6.137757120554359e-15,8.814053425427595e-15,9.7254699810694e-15,2.3072094944263987e-14,2.7636442475709707e-14,2.986134290587197e-14,-1.0969996521058153e-16,-2.719683440145111e-15,1.5711830596388376e-14,2.404743063413902e-14,3.1556585098069764e-14,2.056656755058935e-15,7.470876935813533e-15,-1.5750298706701944e-14,-3.968658030489869e-15,-2.1123431254058792e-14,1.353173936364237e-14,8.474794093491974e-15,6.329843213926077e-15,6.475031908709504e-15,1.9475244493628636e-14,1.7517669455627777e-14,5.201204925566898e-15,1.8832531796656544e-14,2.464571577165912e-16,8.293941054476275e-15,8.012693103686927e-15,1.5723326384283996e-14,-1.23040469099787e-14,-2.6214869680069387e-15,2.0235342084228878e-14,8.545279452962876e-15,9.67957937373053e-15,2.3084493977584732e-14,2.286997746450593e-14,5.2925356072935395e-15,-6.58816241190938e-15,-8.939600158159137e-16,1.6767069478270134e-14,4.396718978447856e-15,-2.759707983462435e-14,-9.556300644615483e-15,1.125859358816809e-14,-1.8163549905996383e-15,-1.327437338934389e-14,2.5754161416581073e-14,-5.259106666590568e-15,-2.5962307632988193e-15,5.425185067641342e-15,1.0854088681473908e-14,-3.767141315486398e-15,-1.1950726594981843e-14,1.7042591056023156e-14,-6.004256299558983e-16,1.8524394860090795e-14,1.38379767173859e-14,2.167757877077311e-14,3.0740089515443647e-14,1.633281473730425e-14,-9.394830500245659e-15,2.1354942080936162e-14,-7.06097223966618e-15,5.215115792825539e-15,-1.4587369294349712e-14,9.585542797599079e-15,6.9983607509642486e-15,-1.3204498979837264e-15,1.3975593262843006e-14,1.3475242861337376e-14,1.4769848812728796e-14,1.2167190550186067e-14,-1.6428029155874955e-14,9.790007088328832e-15,7.604197942520652e-15,-7.284486363196763e-15,9.267063856118509e-15,2.861507948855826e-14,5.00199923863886e-16,2.262031908029272e-14,-5.2735593669694936e-15,7.549516567451064e-15,1.2378986724570495e-14,2.0872192862952943e-14
1,8.702420155673205e-15,1.000000000000009,2.3445328242661527e-14,1.8471201642718794e-14,4.759721572042327e-15,2.5291322477080007e-14,2.5924033604955268e-15,2.6280589677237425e-16,8.050576502630105e-15,9.516882873626904e-15,-1.2500120913712937e-14,1.8496287507039687e-14,1.7762579743418318e-14,1.982998113406027e-15,2.51516547839825e-14,2.201181106435168e-14,7.412691502483443e-15,2.4163801295738073e-14,1.2222777771936932e-14,2.9518006200431036e-14,1.7897459107969674e-14,3.331919918536826e-14,2.8886748468478935e-14,3.611097758583043e-14,2.287398924991144e-14,1.9583470485116287e-14,1.640049183451244e-14,2.7358521420838604e-14,4.120260482372176e-15,1.9437599197954913e-14,-1.936707652570978e-15,6.85922712691567e-16,5.9849989797719634e-15,-3.574379308662751e-15,1.3568338600566852e-14,2.4048254629776146e-14,2.9309883940833216e-14,1.8034855827452836e-14,4.591609018235374e-15,1.778213071909291e-14,1.004111814617836e-15,5.6648955267767706e-15,6.038286461729656e-15,1.5728290852801384e-14,1.18519146434004e-14,1.4232276221706142e-14,-1.5391703325881388e-14,5.357994263339144e-15,4.532504237026163e-15,1.2204479265340326e-14,1.2441452423242129e-14,2.7542711587005365e-14,2.230680609776686e-14,1.0429561302471543e-14,2.2528757808491222e-14,2.599396314684833e-14,3.587005060285149e-15,-1.1731048906363362e-14,9.13921147262424e-15,1.802458027069673e-14,6.401275853849712e-15,7.922280477634289e-15,2.907660050651635e-14,2.5335105905913055e-14,3.034377441502313e-17,1.2402750928468783e-14,1.489588482624736e-14,2.7933859391041346e-15,1.3050001339835682e-14,1.621877960020371e-14,-1.2320131633825674e-14,1.1550901633228673e-14,6.300029261508522e-15,2.5530257795150175e-14,2.0236523745932646e-14,1.5325564789451632e-14,-9.049411873563512e-15,2.012145735261923e-14,1.7742759412149026e-14,2.1015911034703666e-14,1.3016070497821315e-14,1.4819944383298853e-14,7.60017636757162e-15,2.7274095494125102e-14,9.243713759335426e-15,1.732718952096693e-14,4.437250917095803e-15,2.3302033263745754e-14,1.2811948732879805e-14,3.6555172276205726e-14,2.2155179787029265e-14,6.526365485194559e-15,1.3205839919177165e-14,1.3546254963751686e-16,2.585938973436671e-14,4.962480765255068e-14,-6.786238238021269e-15,2.1871393585115584e-14,2.3203661214665772e-14,3.108624468950438e-14
2,-1.439161137663393e-14,-2.4306434064693187e-16,1.0000000000000029,9.116781438566003e-15,2.608774331354739e-15,-2.033881276267556e-14,2.7724805692549875e-14,6.613606272827252e-15,-3.4739547037745755e-15,-2.192001502711048e-15,-8.362187755736159e-15,-5.337198611989474e-15,-2.0184792365855384e-14,5.231532519570084e-15,6.06451316602302e-15,-4.729738343033939e-15,6.096095127910307e-15,5.52680782997419e-15,-1.1474086704911314e-14,-1.6168721049251255e-14,4.877195704091299e-15,-2.9723173929267247e-15,-1.459894543263344e-14,-1.1118828635294423e-14,-1.716380042133785e-14,1.2371090576692145e-15,1.6843616934684358e-14,1.761903662266196e-14,-7.149589802307673e-15,-1.9211224207726847e-14,-4.486986418811974e-15,-6.2293703030536005e-15,-1.2941354909172299e-14,-3.723414022713218e-15,2.4682572751564592e-15,-3.1182222122645613e-15,1.1900710666297972e-14,3.2535724008278335e-15,2.3057611024739024e-14,-1.26582755600685e-14,9.073105583379703e-15,7.384858976890492e-15,7.906395997242429e-16,-1.2322406936674724e-14,-7.608226275600445e-16,8.486730596748096e-15,2.5354872429788045e-16,-1.4318707029739717e-14,5.460519438243434e-15,3.1349931529036853e-15,-2.7631875956080566e-15,-1.0841692666415496e-14,7.779290186891938e-15,-2.1052666759262657e-14,-3.8337630865356925e-15,-1.073967029775615e-14,1.2066803147999789e-15,-1.0245901613884441e-14,-1.2470249744626167e-15,-1.6774997419949195e-14,-3.288553290881068e-16,1.4297950841083572e-14,-1.1742443747930423e-14,1.5722161766167547e-15,1.6103822957567593e-14,-3.4152632993879595e-16,-2.184556584472854e-15,-1.0352443664723833e-14,-2.2131924951649803e-17,-9.038564690001101e-15,-8.108191547257186e-15,-1.6702608206764834e-14,-3.957387380587215e-15,-1.0923694686807909e-14,-9.312702940126056e-15,-5.456840503761424e-15,-1.7467269629694217e-14,-7.565544838092497e-15,-2.4730951475291145e-14,4.977521196317527e-15,1.0964817889786881e-14,-2.128191239684738e-14,1.1811952827301234e-14,-1.468333479641029e-14,-8.758748586767301e-16,1.613209052254482e-14,-2.635523115052662e-16,-1.067311774780834e-14,-9.463675116512573e-15,1.795801132165198e-14,-1.1722679584064047e-14,-1.128624462126895e-15,-2.2646774856854988e-14,1.1483314730076453e-14,-4.405509188575567e-15,2.166173935776671e-15,2.1094237467877974e-14,1.3322676295501878e-14,-1.865174681370263e-14,1.1546319456101628e-14
3,2.2141449720669445e-14,1.4858971696263078e-15,1.9686512289381906e-14,1.000000000000032,-4.756711135305391e-15,9.270990416927984e-15,8.117788523598208e-15,-4.808105381166934e-15,5.0490488649983975e-15,7.508565918593188e-15,-8.060800661228575e-16,1.6028182624612833e-15,1.3622685193856246e-14,-1.717211068294014e-15,1.9589856617746518e-15,4.234814331101864e-15,2.2784450224486415e-14,6.9150096525577864e-15,6.655690974272339e-16,-5.053015495744508e-15,3.1775213174178565e-14,1.6616161511914327e-14,2.2110061934304855e-14,2.6436535844890172e-14,1.2605843760020892e-14,1.5999996027194448e-14,1.7359642938158445e-14,1.3728547345054489e-14,-2.4904761696961313e-15,-8.099244805047703e-15,-1.4094642889074223e-14,1.3896233858956803e-14,-7.969766250664835e-16,-1.7092675563816292e-14,-8.439918864795752e-15,1.3603327945276609e-14,1.8164432594229592e-14,1.9744442858431405e-14,1.0624378522992577e-14,4.442725702133896e-15,-1.2404769067404947e-14,3.883763570981446e-15,1.0364874553065205e-14,4.632253677044264e-15,1.6031517837979608e-14,-6.4034076395451334e-15,-4.145078850698496e-16,1.2203897595168373e-14,8.46870406639318e-15,-1.3117004770261018e-14,1.907269149096473e-15,2.450584051321061e-14,-7.662782640452822e-15,1.8203354183481615e-14,-3.727442258740278e-15,-5.286052524160346e-15,1.2726541229697635e-14,1.4166642136487197e-14,-7.900192861718277e-16,9.123140797124443e-15,2.567081979556553e-14,-1.0373110946026075e-14,1.6177716408963228e-14,2.1489813325257938e-14,1.1539941121001517e-14,1.8781451638005457e-14,1.4378608841462418e-14,-9.533278966868236e-15,1.941528103624373e-14,1.6586377978565533e-14,-1.0788894216494825e-14,9.588752119889282e-15,7.437249508718463e-15,1.481305601775837e-14,2.7596536796239193e-14,4.9577349936064915e-15,-4.154292495137976e-15,9.246060449565151e-15,-2.0164346148816467e-15,-1.021784665546339e-15,1.2239400550736707e-14,2.544691464556142e-15,-2.1127958563995417e-15,1.259661061982117e-14,-6.610270077018809e-15,1.0240445697202714e-14,5.90522302783068e-15,3.1673715766685064e-15,5.2438852329844424e-15,1.1282140015845259e-14,2.3350424941875948e-14,7.422073013157384e-16,2.8182975842998915e-14,1.3992106061208805e-14,9.613711701152389e-15,1.6715721526127636e-14,1.0658141036401503e-14,1.1324274851176597e-14,9.769962616701378e-15,2.7533531010703882e-14
4,2.582476319755055e-14,4.2353320862040703e-14,4.20237855603861e-14,3.38586482856613e-14,1.0000000000000187,2.6538421720741794e-14,2.9528120414747836e-14,3.126249075325552e-14,2.2645460720849682e-14,3.9057767775281426e-14,2.2741658032677078e-14,6.023765153400931e-14,3.155506587921749e-14,1.750587284997971e-14,2.9759363032834283e-15,3.4576594914724594e-14,3.252583782603175e-14,2.5383382095292114e-14,1.146461657575159e-14,1.0761903518943085e-14,1.3589494247575101e-14,4.9555701119827634e-14,3.2695548386455e-14,2.275683316615621e-15,1.3604664979420095e-14,4.407176879049965e-14,3.5086352160581737e-14,2.000137751902544e-14,2.252205624245621e-14,1.42365368259242e-14,4.370984217014768e-14,2.870997110640148e-14,4.85512545455721e-14,3.568340913342042e-14,7.200483609817035e-15,2.0714634129235172e-14,2.859333222608648e-14,1.4802500495776453e-14,3.157348561918769e-14,8.33289046128846e-15,4.1367999199213643e-14,1.9879381844315773e-14,2.0691950379972573e-14,2.3069536212108224e-14,1.5283584507953788e-14,2.1646434492926533e-14,2.787051555222688e-14,4.7571684901813915e-14,3.5701193451489294e-14,2.4292735945071315e-14,2.871607661329405e-14,4.915057028529141e-14,6.4560976250235836e-15,4.289830467636379e-14,2.5705761846615376e-14,1.3680834726568677e-14,3.007680559247701e-14,5.501147243261825e-14,2.3211254380042723e-14,2.8996039531575766e-14,2.1572531861675044e-14,3.9432816723928666e-14,4.0918144376586126e-14,3.338411148092029e-14,4.373881684424943e-14,2.3690407981219664e-14,2.050384618260511e-14,2.075683196269297e-14,2.693414956665968e-14,2.7383248518888638e-14,3.7855248686896764e-14,2.1429446516590807e-14,4.0035284784673154e-14,3.066304723728278e-14,5.5862887523527753e-14,1.3656719926899888e-14,1.6805620573262805e-14,2.0625414985065262e-14,1.774045746215739e-14,3.346557874000373e-14,3.521783977596262e-14,2.2453535125943587e-14,3.3112209643792146e-14,3.489747298193042e-14,3.3148858828001905e-14,2.6702351668802658e-14,1.5903507873892405e-14,1.6992957211915756e-14,5.3454707492766275e-14,2.3206319806233143e-14,2.8053862498145684e-14,4.269854639955429e-14,3.664725786141417e-14,3.048227445647791e-14,2.908909735072085e-14,1.6406957410991844e-14,4.365952044338428e-14,3.662348202482235e-14,4.196643033083092e-14,1.1102230246251565e-14
5,-1.197065553623125e-14,-2.9425656435823007e-14,-2.802992929214287e-14,-1.6346111719752368e-14,1.0634282167118754e-14,0.9999999999999833,-1.2072067255939955e-14,-1.868213533418975e-14,-1.5648250020210535e-14,-9.758921043683603e-15,-7.393253616488848e-15,-3.809986612756739e-14,-1.6180905538277665e-14,-1.379937450776429e-15,4.074768815250607e-15,-1.313570441186606e-14,5.285112527679569e-15,-6.5828174389612126e-15,-1.1448071926783752e-14,-1.3547579210459494e-14,3.358767738011331e-15,-5.6491750563585885e-14,-2.4317813997963492e-14,1.2310563691288231e-14,-9.534845166283836e-15,-1.8695046342439275e-14,-2.7653952209112744e-15,-2.0705821923639446e-15,-1.199764035575419e-14,-2.5983452969212554e-14,-4.068684265836596e-15,-1.0864638091366124e-14,-2.4403424196807036e-14,-1.4748430837130363e-14,-1.2385973963732616e-14,1.6051091888785272e-15,-1.3891133384963458e-14,5.507206129535641e-15,6.463955686546784e-16,-9.216142678982345e-15,-6.004825125626475e-15,-3.3309101202788336e-14,-1.0336898377638723e-16,-1.8431712742313462e-14,7.189646622009072e-16,-8.266742967092746e-15,-2.0724419872458655e-14,-6.077437976423753e-14,-2.6120469865277714e-14,-1.1918519413557362e-14,-2.5002243197064018e-14,-5.935989466680752e-14,1.6266212200497623e-14,-2.366381970103861e-14,7.261652104815031e-15,-1.4874290960229086e-14,-3.291022822160478e-15,-3.2571858517804235e-15,3.139549878952573e-14,-5.0844849404739923e-14,1.9930208146582745e-14,-2.323404593631249e-14,-4.695191698912289e-14,-1.9252402567925348e-14,-1.97031759928369e-14,-1.1198423311351485e-14,-3.05866449128488e-15,-5.63078823098016e-15,2.7816577925119697e-15,-3.210669447577586e-14,-2.7296168782758618e-14,-1.8649277764669705e-14,-3.2255705200669885e-14,-2.6286130956396373e-14,-5.138304879215294e-14,-2.0842180632693332e-14,1.5648542507426525e-14,-2.166132188116728e-14,1.2419838471696935e-15,6.312915517021636e-15,1.3432230497071998e-14,-2.1919933377453256e-14,-3.7399274627481984e-14,-2.7650190351271006e-14,-2.5267400677010624e-14,-2.2422355530970376e-14,-2.5839702798546322e-14,-1.895637265698882e-14,-1.2972970035594007e-14,-2.156637979152784e-15,-8.988242309716888e-15,-4.070831166394625e-15,-1.0326801069365458e-14,-3.696375624904372e-14,-2.319492779539168e-14,-2.4214400562305533e-14,-8.215650382226158e-15,-2.0872192862952943e-14,-3.375077994860476e-14,3.552713678800501e-15
6,6.065455800938171e-14,2.847049360634572e-14,4.8775151066150313e-14,-1.448150793389101e-14,3.5878216351700634e-14,4.874380698485044e-14,1.0000000000000353,1.4340998817137592e-14,6.917057513890018e-15,4.0239808972695477e-14,1.7006081999052275e-14,-2.6901238341632455e-15,1.502251134592549e-14,4.231798454576792e-14,5.408409057682884e-14,3.4971449195638545e-14,3.7185927714373855e-14,5.586902121830509e-14,4.216193198905541e-14,6.595339269060502e-14,3.921983611277012e-14,2.872861716310595e-15,5.0083592479205544e-14,5.903645771377133e-14,3.122737793404626e-14,3.256566882735607e-14,2.8903684708717693e-14,6.164796597144933e-14,-9.517788254857492e-15,5.88492739085834e-14,4.556350846697258e-14,2.6306744305166382e-14,-1.0603484077104302e-14,2.8043060383504257e-14,2.187012137254989e-14,3.142003777228161e-14,5.351175067639134e-14,8.689103471627428e-14,3.1994178938952216e-14,5.2825915645336774e-14,2.1644919665964692e-14,1.894216165172528e-15,5.308414755587077e-14,4.96791315931115e-14,3.642601342366676e-14,4.662682131783183e-14,-5.461755092688378e-15,-1.0512049791354128e-14,3.530143221469282e-14,9.418761341720318e-15,1.5960059838392454e-14,1.0450839308810664e-14,6.313208261175662e-14,1.2669301785777591e-14,2.6219674651043096e-14,1.6762912532988136e-14,8.437559427015353e-15,1.1494858212428442e-14,4.8242806693500614e-14,2.1706587605584018e-16,5.229342602470264e-14,1.2672596626791252e-14,-1.8496764809068548e-14,3.2417096805804244e-14,6.426322156982232e-15,2.0557905348375596e-14,3.941230334881319e-14,3.269551546528072e-14,2.0510545815758152e-14,1.3820378854731737e-14,-3.667062637184254e-14,5.0384967437130563e-14,-6.137281923241771e-15,3.912227635059174e-14,-9.94324263723369e-15,3.747363153603115e-14,4.9830363852210896e-14,4.313636807870339e-14,5.434094633614067e-14,9.175271913622484e-14,2.8891877725133446e-14,3.6964379556893025e-14,1.0179014410572992e-14,3.636341650644823e-14,2.903509043289558e-14,6.852228009451601e-14,3.6967476867369244e-14,6.980706461336679e-15,2.7730865559224472e-14,7.176632999003792e-14,2.7037776190295206e-14,5.635111209014631e-15,2.176045273821244e-14,9.90991950204654e-15,2.934949704159843e-14,3.459659262187761e-14,1.1102230246251565e-14,4.929390229335695e-14,-8.881784197001252e-15,8.526512829121202e-14
7,-4.5581850472125144e-14,-4.286418657812904e-15,-4.735232461813573e-14,-1.832392320090969e-14,2.7951119858988496e-15,-2.385806619707997e-14,-2.0215537971372493e-14,0.9999999999999996,1.0855490843130954e-14,-3.9959408573695894e-14,3.401890762100598e-14,-1.48520081971066e-14,7.112950365578201e-16,-4.874324842760693e-15,-2.0627076801971063e-14,-2.9154085280028245e-14,-4.001516811948647e-14,-4.053381728946592e-14,-2.4478511293707162e-14,-3.755859787532152e-14,-1.6630285354484524e-14,-2.765649952881887e-14,-2.6198288647579325e-14,-4.0631334945625495e-14,-3.6658979651380466e-14,-1.2014901688301742e-14,-3.134147344383179e-14,-6.132063548908848e-14,9.183454602732193e-15,-1.81941674331236e-14,-1.0857900646786618e-14,-2.0111595846334457e-14,1.1887170788113264e-14,5.591895020326537e-15,-2.8261985797899077e-14,-1.9998095940114074e-14,-3.94811714302072e-14,-3.7503826931730314e-14,-1.201835346799993e-14,-3.987281283071087e-14,2.1935843018850355e-14,-4.991631374137742e-15,-4.1566084751507336e-14,-3.479632177784116e-14,-6.621323461992268e-15,-5.050420547572661e-14,1.7290105207095682e-14,1.9910462893151137e-14,1.4198653022907232e-14,-1.6165885431377954e-14,9.21975753670084e-15,-4.0410224615027856e-14,-3.051709370233306e-14,-1.2680318160430476e-14,-1.8502545137381335e-14,-8.301919898935632e-15,3.1027092037657865e-15,-3.5072535413794027e-15,-3.841783940723059e-14,-9.389973480225504e-15,-2.347168668159123e-15,-7.755328640686738e-15,1.201725678117591e-14,-6.197352521752615e-14,-6.9958466567841e-15,-3.335547475845445e-14,-1.6487520557469905e-14,1.6519731968125605e-14,-2.1002452153229373e-14,-2.433914784873223e-14,4.8664713020427416e-14,-4.534197708835396e-14,3.430954764784998e-14,-1.9407832710567002e-14,1.3802877408708863e-14,-9.672099231829448e-15,4.2159844214760013e-16,-1.596079259371387e-14,-2.5600631679452716e-14,-7.007873850708692e-14,-5.176113997508201e-14,-3.526583497225854e-14,-3.0485355123293702e-15,-4.181085744708275e-14,8.610982329380811e-15,-5.0567367802308794e-14,-7.869632383372075e-15,4.7477425548920164e-15,-2.8835866772987105e-14,-6.369505369478808e-14,-5.1062742305573366e-14,-1.2763095324588818e-14,-6.517116762446284e-15,-8.28815743062875e-16,-4.1849219821202746e-14,-4.051136657057799e-14,1.1546319456101628e-14,-4.1744385725905886e-14,-1.7763568394002505e-15,-7.460698725481052e-14
8,-1.5594553180622178e-15,1.9833170947636432e-14,2.7040361954265024e-14,2.3989248034357805e-14,-3.305905362502473e-16,6.058183104335264e-15,1.0905909184045491e-14,2.4190628659247508e-14,1.0000000000000164,5.829654025002881e-15,1.4698841033595892e-14,1.4275891811655276e-14,2.352686798200277e-14,1.5640906557133514e-14,1.4265432628134233e-14,1.0737150801187731e-14,3.9055765359993894e-15,1.0698203518428226e-14,9.662407793463966e-15,6.8120106104521316e-15,1.6516745540512915e-14,2.5732809710115292e-14,1.7500885280351626e-14,7.68078439524738e-15,9.928851666446366e-15,1.051527042572972e-14,2.2849458985225403e-14,1.5208056792004698e-14,2.1748861390490798e-14,1.053285072341963e-14,3.018934706637173e-15,1.0290534113054089e-14,2.0496779415947316e-14,1.3049259706984874e-14,8.23938767937723e-15,4.31040508008847e-15,2.5231054743134295e-14,1.093586214066889e-14,1.8929881967747962e-14,5.99274461538224e-15,2.2305892071999265e-14,2.459327397504654e-14,7.790482142025867e-15,2.705670587663752e-14,1.2920450816599766e-14,-2.756848634217732e-15,1.8746661349440905e-14,4.3713963721283537e-14,3.00315171436934e-14,4.365877010403158e-15,3.040144588160111e-14,2.2946453234047764e-14,-1.8114234292094722e-16,8.706826131862777e-15,7.133985679163799e-15,2.0510846181543585e-14,2.3099145162222136e-14,9.134999006673152e-15,-3.943355833192399e-15,2.7079637503023125e-14,9.785802881257657e-15,7.956986990644559e-15,4.074961574930686e-14,6.075904954551549e-15,1.6773594623681438e-14,9.731540131826917e-15,1.2720248329188031e-14,2.0899271931983923e-14,2.2953950773880914e-14,2.250860511409813e-14,3.715592710357e-14,3.583450299553781e-15,4.442229225404853e-14,3.472327514422389e-14,3.702000926172202e-14,9.592399952136775e-15,6.3422064217379245e-15,1.0859336255006268e-14,6.8328899421750864e-15,-1.933342761446771e-14,-8.919323117212884e-15,9.380250832185819e-15,2.8990454377042644e-14,8.05476351875341e-15,3.063273031796278e-14,1.1941675045381261e-14,2.693157791698686e-14,3.7943397506658684e-14,-5.665516507609863e-15,1.3303619450474505e-14,9.428447988060899e-15,1.7290818193329742e-14,7.60576776106907e-15,2.8103612503983237e-14,9.264285918320663e-15,8.828257820636382e-15,3.1530333899354446e-14,2.0872192862952943e-14,1.865174681370263e-14,1.2434497875801753e-14
9,-1.1062702577790789e-14,-1.0424660522916256e-14,-3.712221448819523e-14,-8.93812374953201e-15,-2.928334197092636e-14,-1.0069395138529653e-14,-8.54368569453404e-15,-4.092773534591205e-14,-1.3934124247835576e-14,0.9999999999999933,-1.779840831981753e-14,-1.5545595245428283e-14,-2.9276988102601e-14,-1.808292680682644e-14,-1.2336998861943335e-14,-3.897485755540223e-14,-2.3262163995961526e-14,-2.5838969207693956e-14,-1.51220738868302e-14,2.912388459790749e-16,-2.0230492869277865e-14,-1.8701347079505633e-14,-2.5293020952227256e-14,-1.875943989730696e-14,-1.7150310041184496e-14,-1.478396317405845e-14,-1.1802281532547332e-14,-2.1204655340272253e-14,-1.445955679763729e-14,-3.303341096608079e-14,-7.733295229956337e-15,-2.546592908204972e-14,-1.8282798810112266e-14,2.2601531567121947e-15,1.224138194988577e-14,-1.7862613063566407e-14,-3.8090217380867514e-14,-7.59726385145842e-15,-1.2635641916593414e-14,-1.636493615652387e-14,-5.401978537946968e-15,-2.8012066716089925e-15,-1.7363689562115352e-14,-3.795711676554907e-14,-5.3164311179633474e-15,-1.7297472720433347e-14,-1.2262866700670744e-14,-3.373171510745498e-14,-3.153953305410092e-14,-1.0653252581814175e-14,-1.7310915659530214e-14,-7.314997757446634e-15,1.041050099856134e-15,-3.134290108663294e-14,-1.5910296246397708e-15,-2.41917560098015e-14,-2.1308477944047218e-14,-3.0813602798844954e-14,5.3522492057719275e-15,-3.325984745369258e-14,-1.9808864383550693e-14,-2.050903704146794e-14,-3.0081649023150514e-14,-1.3676859705381362e-14,-1.6503278176326908e-14,-3.378372265300869e-14,-2.6448834912423968e-14,-2.5474621607955614e-14,-3.1215707554077385e-14,-1.0912105170006911e-14,-3.4489296259099194e-14,-7.109591306624168e-15,-1.8504831297533687e-14,-2.5263422188405938e-14,-3.150750185987093e-14,-2.492144126515846e-14,-7.878999556162486e-15,-9.443977654083638e-15,-1.5927574514631388e-14,-1.9106579180477126e-14,-1.5249697502480847e-14,2.0402027405555602e-15,-2.4751184076236367e-14,-2.791739477432524e-14,-3.4549010085422974e-14,-2.397470227049902e-14,-1.741124415119226e-14,-3.0783802339672076e-14,-1.830361214828152e-14,-1.124885105996721e-14,-3.5019768894196154e-14,-3.131534788956012e-14,-1.8173729887185425e-14,-1.1160217068331252e-14,-1.2101629184169839e-14,-2.3837527997746716e-14,-2.3203661214665772e-14,-2.2870594307278225e-14,-1.176836406102666e-14,-2.6201263381153694e-14
